claritin-d,sinus products,'ttemporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
claritin-d,sinus products,sneezing
claritin-d,sinus products,itchy
claritin-d,sinus products, watery eyes
claritin-d,sinus products,runny nose
claritin-d,sinus products,itching of the nose or throat'
claritin-d,sinus products, 'sneezing'
claritin-d,sinus products, 'itchy
claritin-d,sinus products, watery eyes'
claritin-d,sinus products, 'runny nose'
claritin-d,sinus products, 'itching of the nose or throat'
claritin-d,sinus products, 'temporarily relieves nasal congestion due to the common cold
claritin-d,sinus products, hay fever or other upper respiratory allergies'
claritin-d,sinus products, 'reduces swelling of nasal passages'
claritin-d,sinus products, 'temporarily relieves sinus congestion and pressure'
claritin-d,sinus products, 'temporarily restores freer breathing through the nose'
claritin-d,sinus products,'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
claritin-d,sinus products,sneezing
claritin-d,sinus products,itchy
claritin-d,sinus products, watery eyes
claritin-d,sinus products,runny nose
claritin-d,sinus products,itching of the nose or throat'
claritin-d,sinus products, 'sneezing'
claritin-d,sinus products, 'itchy
claritin-d,sinus products, watery eyes'
claritin-d,sinus products, 'runny nose'
claritin-d,sinus products, 'itching of the nose or throat'
claritin-d,sinus products, 'temporarily relieves nasal congestion due to the common cold
claritin-d,sinus products, hay fever or other upper respiratory allergies'
claritin-d,sinus products, 'reduces swelling of nasal passages'
claritin-d,sinus products, 'temporarily relieves sinus congestion and pressure'
claritin-d,sinus products, 'temporarily restores freer breathing through the nose'
tylenol sinus,sinus products,'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
tylenol sinus,sinus products, and the common cold:
tylenol sinus,sinus products,sinus congestion and pressure
tylenol sinus,sinus products,headache
tylenol sinus,sinus products,nasal congestion
tylenol sinus,sinus products,minor aches and pains'
tylenol sinus,sinus products, 'sinus congestion and pressure'
tylenol sinus,sinus products, 'headache'
tylenol sinus,sinus products, 'nasal congestion'
tylenol sinus,sinus products, 'minor aches and pains'
tylenol sinus,sinus products, 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
tylenol sinus,sinus products, 'temporarily reduces fever'
tylenol sinus,sinus products,'temporarily relieves these symptoms associated with hay fever or other respiratory allergies
tylenol sinus,sinus products, and the common cold:
tylenol sinus,sinus products,headache
tylenol sinus,sinus products,sinus congestion and pressure
tylenol sinus,sinus products,nasal congestion
tylenol sinus,sinus products,minor aches and pains'
tylenol sinus,sinus products, 'headache'
tylenol sinus,sinus products, 'sinus congestion and pressure'
tylenol sinus,sinus products, 'nasal congestion'
tylenol sinus,sinus products, 'minor aches and pains'
tylenol sinus,sinus products, 'helps decongest sinus openings and passages'
tylenol sinus,sinus products, 'promotes sinus drainage'
tylenol sinus,sinus products, 'helps clear nasal passages'
tylenol sinus,sinus products, 'temporarily reduces fever'
sudafed (pseudoephedrine),sinus products,'temporarily relieves sinus congestion and pressure'
sudafed (pseudoephedrine),sinus products, 'temporarily relieves nasal congestion due to the common cold
sudafed (pseudoephedrine),sinus products, hay fever or other upper respiratory allergies'
sudafed (pseudoephedrine),sinus products,'temporarily relieves nasal congestion due to the common cold
sudafed (pseudoephedrine),sinus products, hay fever or other upper respiratory allergies'
sudafed (pseudoephedrine),sinus products, 'temporarily relieves sinus congestion and pressure'
sudafed (pseudoephedrine),sinus products,'temporarily relieves nasal congestion due to the common cold
sudafed (pseudoephedrine),sinus products, hay fever or other upper respiratory allergies'
sudafed (pseudoephedrine),sinus products, 'reduces swelling of nasal passages'
sudafed (pseudoephedrine),sinus products, 'relieves sinus pressure'
sambucol cold & flu relief,homeopathic flu products,'sinus congestion'
sambucol cold & flu relief,homeopathic flu products, 'cough'
sambucol cold & flu relief,homeopathic flu products, 'aches & pains'
sambucol cold & flu relief,homeopathic flu products, 'fever & chills'
sambucol cold & flu relief,homeopathic flu products, 'sore throat'
sambucol cold & flu relief,homeopathic flu products, 'sleeplessness'
sambucol cold & flu relief,homeopathic flu products, 'headache'
afrin,"decongestants, nasal (spray)",nasal decongestant
afrin,"decongestants, nasal (spray)",nasal decongestant
afrin,"decongestants, nasal (spray)",nasal decongestant
afrin,"decongestants, nasal (spray)",nasal decongestant
afrin,"decongestants, nasal (spray)",nasal decongestant
afrin,"decongestants, nasal (spray)",nasal decongestant
afrin,"decongestants, nasal (spray)",nasal decongestant
afrin,"decongestants, nasal (spray)",nasal decongestant
mucinex nasal spray,"decongestants, nasal (spray)",nasal decongesant
mucinex nasal spray,"decongestants, nasal (spray)",nasal decongestant
dristan,"decongestants, nasal (spray)",nasal decongestant
dristan,"decongestants, nasal (spray)",'temporarily relieves these symptoms associated with a cold
dristan,"decongestants, nasal (spray)", or flu:
dristan,"decongestants, nasal (spray)",headache
dristan,"decongestants, nasal (spray)",nasal congestion
dristan,"decongestants, nasal (spray)",sore throat
dristan,"decongestants, nasal (spray)",fever
dristan,"decongestants, nasal (spray)",minor aches and pains'
dristan,"decongestants, nasal (spray)", 'headache'
dristan,"decongestants, nasal (spray)", 'nasal congestion'
dristan,"decongestants, nasal (spray)", 'sore throat'
dristan,"decongestants, nasal (spray)", 'fever'
dristan,"decongestants, nasal (spray)", 'minor aches and pains'
dristan,"decongestants, nasal (spray)", 'temporarily relieves minor aches
dristan,"decongestants, nasal (spray)", pains and headache as well as these symptoms of hay fever or other upper respiratory allergies:
dristan,"decongestants, nasal (spray)",runny nose
dristan,"decongestants, nasal (spray)",sneezing
dristan,"decongestants, nasal (spray)",nasal congestion
dristan,"decongestants, nasal (spray)",itching of the nose or throat
dristan,"decongestants, nasal (spray)",itchy
dristan,"decongestants, nasal (spray)", watery eyes'
dristan,"decongestants, nasal (spray)", 'runny nose'
dristan,"decongestants, nasal (spray)", 'sneezing'
dristan,"decongestants, nasal (spray)", 'nasal congestion'
dristan,"decongestants, nasal (spray)", 'itching of the nose or throat'
dristan,"decongestants, nasal (spray)", 'itchy
dristan,"decongestants, nasal (spray)", watery eyes'
dristan,"decongestants, nasal (spray)", 'temporarily relieves minor aches
dristan,"decongestants, nasal (spray)", pains
dristan,"decongestants, nasal (spray)", headache and nasal congestion as well as sinus congestion and pressure
dristan,"decongestants, nasal (spray)", and reduces swelling of nasal passages'
neo-synephrine,"decongestants, nasal (spray)",nasal decongestant
neo-synephrine,"decongestants, nasal (spray)",nasal decongestant
neo-synephrine,"decongestants, nasal (spray)",nasal decongestant
umcka coldcare,homeopathic cough products,'chills/fever*'
umcka coldcare,homeopathic cough products, 'congestion/stuffy nose'
umcka coldcare,homeopathic cough products, 'cough'
umcka coldcare,homeopathic cough products, 'headache'
umcka coldcare,homeopathic cough products, 'hoarseness'
umcka coldcare,homeopathic cough products, 'minor aches/pains*'
umcka coldcare,homeopathic cough products, 'sneezing/runny nose'
umcka coldcare,homeopathic cough products, 'sore throat
umcka coldcare,homeopathic cough products,*these indications are based solely on traditional homeopathic use. they have not been evaluated by the food & drug administration.'
umcka coldcare,homeopathic cough products,'aches/pains*'
umcka coldcare,homeopathic cough products, 'congestion'
umcka coldcare,homeopathic cough products, 'cough'
umcka coldcare,homeopathic cough products, 'fever*'
umcka coldcare,homeopathic cough products, 'runny nose'
umcka coldcare,homeopathic cough products, 'sore throat'
sambucol,homeopathic cough products,'sinus congestion'
sambucol,homeopathic cough products, 'cough'
sambucol,homeopathic cough products, 'aches & pains'
sambucol,homeopathic cough products, 'fever & chills'
sambucol,homeopathic cough products, 'sore throat'
sambucol,homeopathic cough products, 'sleeplessness'
sambucol,homeopathic cough products, 'headache'
zicam,homeopathic cold products,'temporarily relieves symptoms of the common cold
zicam,homeopathic cold products,nasal congestion
zicam,homeopathic cold products,runny nose
zicam,homeopathic cold products,scratchy throat'
zicam,homeopathic cold products, 'nasal congestion'
zicam,homeopathic cold products, 'runny nose'
zicam,homeopathic cold products, 'scratchy throat'
zicam,homeopathic cold products,'reduces duration of the common cold'
zicam,homeopathic cold products, 'reduces severity of cold symptoms:
zicam,homeopathic cold products,sore throat
zicam,homeopathic cold products,stuffy nose
zicam,homeopathic cold products,sneezing
zicam,homeopathic cold products,coughing
zicam,homeopathic cold products,congestion'
zicam,homeopathic cold products, 'sore throat'
zicam,homeopathic cold products, 'stuffy nose'
zicam,homeopathic cold products, 'sneezing'
zicam,homeopathic cold products, 'coughing'
zicam,homeopathic cold products, 'congestion'
zicam,homeopathic cold products,'temporarily controls cough due to minor throat and bronchial irritation.'
sambucol,homeopathic cold products,'sinus congestion'
sambucol,homeopathic cold products, 'cough'
sambucol,homeopathic cold products, 'aches & pains'
sambucol,homeopathic cold products, 'fever & chills'
sambucol,homeopathic cold products, 'sore throat'
sambucol,homeopathic cold products, 'sleeplessness'
sambucol,homeopathic cold products, 'headache'
nyquil,"cough/cold/flu combinations, nighttime",'nasal congestion'
nyquil,"cough/cold/flu combinations, nighttime", 'sinus congestion & pressure'
nyquil,"cough/cold/flu combinations, nighttime", 'cough due to minor throat & bronchial irritation'
nyquil,"cough/cold/flu combinations, nighttime", 'cough to help you sleep'
nyquil,"cough/cold/flu combinations, nighttime", 'minor aches & pains'
nyquil,"cough/cold/flu combinations, nighttime", 'headache'
nyquil,"cough/cold/flu combinations, nighttime", 'fever'
nyquil,"cough/cold/flu combinations, nighttime", 'sore throat'
nyquil,"cough/cold/flu combinations, nighttime", 'runny nose & sneezing'
nyquil,"cough/cold/flu combinations, nighttime", 'reduces swelling of nasal passages'
nyquil,"cough/cold/flu combinations, nighttime", 'temporarily restores freer breathing through the nose'
nyquil,"cough/cold/flu combinations, nighttime", 'promotes nasal and/or sinus drainage'
nyquil,"cough/cold/flu combinations, nighttime",'nasal congestion'
nyquil,"cough/cold/flu combinations, nighttime", 'sinus congestion & pressure'
nyquil,"cough/cold/flu combinations, nighttime", 'cough due to minor throat & bronchial irritation'
nyquil,"cough/cold/flu combinations, nighttime", 'cough to help you sleep'
nyquil,"cough/cold/flu combinations, nighttime", 'minor aches & pains'
nyquil,"cough/cold/flu combinations, nighttime", 'headache'
nyquil,"cough/cold/flu combinations, nighttime", 'fever'
nyquil,"cough/cold/flu combinations, nighttime", 'sore throat'
nyquil,"cough/cold/flu combinations, nighttime", 'runny nose & sneezing'
nyquil,"cough/cold/flu combinations, nighttime", 'reduces swelling of nasal passages'
nyquil,"cough/cold/flu combinations, nighttime", 'temporarily restores freer breathing through the nose'
nyquil,"cough/cold/flu combinations, nighttime", 'promotes nasal and/or sinus drainage'
nyquil,"cough/cold/flu combinations, nighttime",'nasal congestion'
nyquil,"cough/cold/flu combinations, nighttime", 'sinus congestion & pressure'
nyquil,"cough/cold/flu combinations, nighttime", 'cough due to minor throat & bronchial irritation'
